acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
5792,C_5792,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74430.94,3,bank,,,,,,US,,,,,,
5793,C_5793,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89224.15,3,bank,,,,,,US,,,,,,
5794,C_5794,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,21374.35,3,bank,,,,,,US,,,,,,
5795,C_5795,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67791.74,3,bank,,,,,,US,,,,,,
5796,C_5796,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,445.26,3,bank,,,,,,US,,,,,,
5797,C_5797,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,21597.91,3,bank,,,,,,US,,,,,,
5798,C_5798,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74128.82,3,bank,,,,,,US,,,,,,
5799,C_5799,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,30750.91,3,bank,,,,,,US,,,,,,
5800,C_5800,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,21735.73,3,bank,,,,,,US,,,,,,
5801,C_5801,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55740.77,3,bank,,,,,,US,,,,,,
5802,C_5802,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88758.43,3,bank,,,,,,US,,,,,,
5803,C_5803,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54082.97,3,bank,,,,,,US,,,,,,
5804,C_5804,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,21312.15,3,bank,,,,,,US,,,,,,
5805,C_5805,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,29322.39,3,bank,,,,,,US,,,,,,
5806,C_5806,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,12965.60,3,bank,,,,,,US,,,,,,
5807,C_5807,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,33090.53,3,bank,,,,,,US,,,,,,
5808,C_5808,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,5031.12,3,bank,,,,,,US,,,,,,
5809,C_5809,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65401.14,3,bank,,,,,,US,,,,,,
5810,C_5810,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53089.49,3,bank,,,,,,US,,,,,,
5811,C_5811,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,11109.36,3,bank,,,,,,US,,,,,,
5812,C_5812,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,4689.67,3,bank,,,,,,US,,,,,,
5813,C_5813,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,14686.47,3,bank,,,,,,US,,,,,,
5814,C_5814,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86077.98,3,bank,,,,,,US,,,,,,
5815,C_5815,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96293.48,3,bank,,,,,,US,,,,,,
5816,C_5816,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,30507.24,3,bank,,,,,,US,,,,,,
5817,C_5817,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,44111.08,3,bank,,,,,,US,,,,,,
5818,C_5818,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,19065.69,3,bank,,,,,,US,,,,,,
5819,C_5819,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72690.27,3,bank,,,,,,US,,,,,,
5820,C_5820,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,50917.78,3,bank,,,,,,US,,,,,,
5821,C_5821,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,1232.10,3,bank,,,,,,US,,,,,,
5822,C_5822,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,23327.73,3,bank,,,,,,US,,,,,,
5823,C_5823,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,803.32,3,bank,,,,,,US,,,,,,
5824,C_5824,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,43760.03,3,bank,,,,,,US,,,,,,
5825,C_5825,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87117.39,3,bank,,,,,,US,,,,,,
5826,C_5826,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88067.11,3,bank,,,,,,US,,,,,,
5827,C_5827,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60276.36,3,bank,,,,,,US,,,,,,
5828,C_5828,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95957.51,3,bank,,,,,,US,,,,,,
5829,C_5829,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,91140.91,3,bank,,,,,,US,,,,,,
5830,C_5830,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51053.13,3,bank,,,,,,US,,,,,,
5831,C_5831,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,39334.28,3,bank,,,,,,US,,,,,,
5832,C_5832,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,31540.91,3,bank,,,,,,US,,,,,,
5833,C_5833,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,16689.69,3,bank,,,,,,US,,,,,,
5834,C_5834,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55076.97,3,bank,,,,,,US,,,,,,
5835,C_5835,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,47384.14,3,bank,,,,,,US,,,,,,
5836,C_5836,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,1008.73,3,bank,,,,,,US,,,,,,
5837,C_5837,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,3383.68,3,bank,,,,,,US,,,,,,
5838,C_5838,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,21725.65,3,bank,,,,,,US,,,,,,
5839,C_5839,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,25978.17,3,bank,,,,,,US,,,,,,
5840,C_5840,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,44993.18,3,bank,,,,,,US,,,,,,
5841,C_5841,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90227.70,3,bank,,,,,,US,,,,,,
5842,C_5842,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,92361.17,3,bank,,,,,,US,,,,,,
5843,C_5843,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,26976.77,3,bank,,,,,,US,,,,,,
5844,C_5844,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67854.28,3,bank,,,,,,US,,,,,,
5845,C_5845,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55610.05,3,bank,,,,,,US,,,,,,
5846,C_5846,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90020.01,3,bank,,,,,,US,,,,,,
5847,C_5847,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,30251.54,3,bank,,,,,,US,,,,,,
5848,C_5848,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,44414.59,3,bank,,,,,,US,,,,,,
5849,C_5849,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,59489.37,3,bank,,,,,,US,,,,,,
5850,C_5850,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,41948.34,3,bank,,,,,,US,,,,,,
5851,C_5851,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,41814.56,3,bank,,,,,,US,,,,,,
5852,C_5852,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,20059.37,3,bank,,,,,,US,,,,,,
5853,C_5853,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74174.01,3,bank,,,,,,US,,,,,,
5854,C_5854,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,81370.26,3,bank,,,,,,US,,,,,,
5855,C_5855,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65133.12,3,bank,,,,,,US,,,,,,
5856,C_5856,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56279.50,3,bank,,,,,,US,,,,,,
5857,C_5857,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88038.07,3,bank,,,,,,US,,,,,,
5858,C_5858,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86011.67,3,bank,,,,,,US,,,,,,
5859,C_5859,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,1980.88,3,bank,,,,,,US,,,,,,
5860,C_5860,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67912.81,3,bank,,,,,,US,,,,,,
5861,C_5861,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,2062.50,3,bank,,,,,,US,,,,,,
5862,C_5862,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,40709.61,3,bank,,,,,,US,,,,,,
5863,C_5863,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,20090.03,3,bank,,,,,,US,,,,,,
5864,C_5864,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,20499.17,3,bank,,,,,,US,,,,,,
5865,C_5865,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,43566.65,3,bank,,,,,,US,,,,,,
5866,C_5866,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,4576.93,3,bank,,,,,,US,,,,,,
5867,C_5867,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,72455.69,3,bank,,,,,,US,,,,,,
5868,C_5868,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,49140.26,3,bank,,,,,,US,,,,,,
5869,C_5869,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,87271.27,3,bank,,,,,,US,,,,,,
5870,C_5870,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,27321.60,3,bank,,,,,,US,,,,,,
5871,C_5871,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96740.00,3,bank,,,,,,US,,,,,,
5872,C_5872,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96298.57,3,bank,,,,,,US,,,,,,
5873,C_5873,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,38286.29,3,bank,,,,,,US,,,,,,
5874,C_5874,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,15431.45,3,bank,,,,,,US,,,,,,
5875,C_5875,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,12506.71,3,bank,,,,,,US,,,,,,
5876,C_5876,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,6881.89,3,bank,,,,,,US,,,,,,
5877,C_5877,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,4218.45,3,bank,,,,,,US,,,,,,
5878,C_5878,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,86839.72,3,bank,,,,,,US,,,,,,
5879,C_5879,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,36412.48,3,bank,,,,,,US,,,,,,
5880,C_5880,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,46746.40,3,bank,,,,,,US,,,,,,
5881,C_5881,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,43603.05,3,bank,,,,,,US,,,,,,
5882,C_5882,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,80192.04,3,bank,,,,,,US,,,,,,
5883,C_5883,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,40109.55,3,bank,,,,,,US,,,,,,
5884,C_5884,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,35706.51,3,bank,,,,,,US,,,,,,
5885,C_5885,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,67864.78,3,bank,,,,,,US,,,,,,
5886,C_5886,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,38373.83,3,bank,,,,,,US,,,,,,
5887,C_5887,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65771.00,3,bank,,,,,,US,,,,,,
5888,C_5888,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,45811.65,3,bank,,,,,,US,,,,,,
5889,C_5889,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,56824.83,3,bank,,,,,,US,,,,,,
5890,C_5890,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,40256.92,3,bank,,,,,,US,,,,,,
5891,C_5891,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,25334.15,3,bank,,,,,,US,,,,,,
5892,C_5892,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94350.91,3,bank,,,,,,US,,,,,,
5893,C_5893,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58872.27,3,bank,,,,,,US,,,,,,
5894,C_5894,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63609.08,3,bank,,,,,,US,,,,,,
5895,C_5895,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,28659.24,3,bank,,,,,,US,,,,,,
5896,C_5896,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,63600.61,3,bank,,,,,,US,,,,,,
5897,C_5897,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,55265.19,3,bank,,,,,,US,,,,,,
5898,C_5898,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58137.25,3,bank,,,,,,US,,,,,,
5899,C_5899,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,53911.83,3,bank,,,,,,US,,,,,,
5900,C_5900,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,25749.02,3,bank,,,,,,US,,,,,,
5901,C_5901,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,65445.17,3,bank,,,,,,US,,,,,,
5902,C_5902,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,8073.44,3,bank,,,,,,US,,,,,,
5903,C_5903,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,31099.87,3,bank,,,,,,US,,,,,,
5904,C_5904,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,30361.27,3,bank,,,,,,US,,,,,,
5905,C_5905,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,43439.76,3,bank,,,,,,US,,,,,,
5906,C_5906,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,273.67,3,bank,,,,,,US,,,,,,
5907,C_5907,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,20466.07,3,bank,,,,,,US,,,,,,
5908,C_5908,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,85399.28,3,bank,,,,,,US,,,,,,
5909,C_5909,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,79195.45,3,bank,,,,,,US,,,,,,
5910,C_5910,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,1327.31,3,bank,,,,,,US,,,,,,
5911,C_5911,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60673.09,3,bank,,,,,,US,,,,,,
5912,C_5912,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,51506.82,3,bank,,,,,,US,,,,,,
5913,C_5913,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,9742.26,3,bank,,,,,,US,,,,,,
5914,C_5914,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74171.63,3,bank,,,,,,US,,,,,,
5915,C_5915,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,36223.32,3,bank,,,,,,US,,,,,,
5916,C_5916,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,38221.46,3,bank,,,,,,US,,,,,,
5917,C_5917,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,36583.92,3,bank,,,,,,US,,,,,,
5918,C_5918,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,60831.06,3,bank,,,,,,US,,,,,,
5919,C_5919,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,83370.41,3,bank,,,,,,US,,,,,,
5920,C_5920,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,84243.43,3,bank,,,,,,US,,,,,,
5921,C_5921,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,31256.80,3,bank,,,,,,US,,,,,,
5922,C_5922,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,89756.88,3,bank,,,,,,US,,,,,,
5923,C_5923,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,5864.59,3,bank,,,,,,US,,,,,,
5924,C_5924,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62295.93,3,bank,,,,,,US,,,,,,
5925,C_5925,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70049.18,3,bank,,,,,,US,,,,,,
5926,C_5926,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,95574.91,3,bank,,,,,,US,,,,,,
5927,C_5927,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,41721.64,3,bank,,,,,,US,,,,,,
5928,C_5928,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,41462.08,3,bank,,,,,,US,,,,,,
5929,C_5929,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62769.88,3,bank,,,,,,US,,,,,,
5930,C_5930,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,34016.72,3,bank,,,,,,US,,,,,,
5931,C_5931,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,96866.17,3,bank,,,,,,US,,,,,,
5932,C_5932,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,34782.93,3,bank,,,,,,US,,,,,,
5933,C_5933,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,14689.27,3,bank,,,,,,US,,,,,,
5934,C_5934,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,33950.32,3,bank,,,,,,US,,,,,,
5935,C_5935,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,25457.42,3,bank,,,,,,US,,,,,,
5936,C_5936,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,99851.66,3,bank,,,,,,US,,,,,,
5937,C_5937,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,88829.75,3,bank,,,,,,US,,,,,,
5938,C_5938,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,73402.92,3,bank,,,,,,US,,,,,,
5939,C_5939,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,27421.07,3,bank,,,,,,US,,,,,,
5940,C_5940,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,28168.09,3,bank,,,,,,US,,,,,,
5941,C_5941,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,15186.91,3,bank,,,,,,US,,,,,,
5942,C_5942,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,58476.30,3,bank,,,,,,US,,,,,,
5943,C_5943,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,22073.46,3,bank,,,,,,US,,,,,,
5944,C_5944,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,10455.89,3,bank,,,,,,US,,,,,,
5945,C_5945,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,90095.39,3,bank,,,,,,US,,,,,,
5946,C_5946,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,26909.87,3,bank,,,,,,US,,,,,,
5947,C_5947,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62600.73,3,bank,,,,,,US,,,,,,
5948,C_5948,SAV,A,USD,true,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,12938.22,3,bank,,,,,,US,,,,,,
5949,C_5949,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,28463.80,3,bank,,,,,,US,,,,,,
5950,C_5950,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,13843.27,3,bank,,,,,,US,,,,,,
5951,C_5951,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,27605.55,3,bank,,,,,,US,,,,,,
5952,C_5952,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,940.33,3,bank,,,,,,US,,,,,,
5953,C_5953,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,36178.62,3,bank,,,,,,US,,,,,,
5954,C_5954,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,93885.98,3,bank,,,,,,US,,,,,,
5955,C_5955,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,62592.99,3,bank,,,,,,US,,,,,,
5956,C_5956,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94918.15,3,bank,,,,,,US,,,,,,
5957,C_5957,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,45127.23,3,bank,,,,,,US,,,,,,
5958,C_5958,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,5952.59,3,bank,,,,,,US,,,,,,
5959,C_5959,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,15355.35,3,bank,,,,,,US,,,,,,
5960,C_5960,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,48720.99,3,bank,,,,,,US,,,,,,
5961,C_5961,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,22790.66,3,bank,,,,,,US,,,,,,
5962,C_5962,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,9165.14,3,bank,,,,,,US,,,,,,
5963,C_5963,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,26264.43,3,bank,,,,,,US,,,,,,
5964,C_5964,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,46821.54,3,bank,,,,,,US,,,,,,
5965,C_5965,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,42063.01,3,bank,,,,,,US,,,,,,
5966,C_5966,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,74949.51,3,bank,,,,,,US,,,,,,
5967,C_5967,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,94055.23,3,bank,,,,,,US,,,,,,
5968,C_5968,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54322.40,3,bank,,,,,,US,,,,,,
5969,C_5969,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,9096.05,3,bank,,,,,,US,,,,,,
5970,C_5970,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,11740.40,3,bank,,,,,,US,,,,,,
5971,C_5971,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,40334.36,3,bank,,,,,,US,,,,,,
5972,C_5972,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,8588.21,3,bank,,,,,,US,,,,,,
5973,C_5973,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,54332.22,3,bank,,,,,,US,,,,,,
5974,C_5974,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,70950.74,3,bank,,,,,,US,,,,,,
5975,C_5975,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,28972.07,3,bank,,,,,,US,,,,,,
5976,C_5976,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,52180.46,3,bank,,,,,,US,,,,,,
5977,C_5977,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,97908.07,3,bank,,,,,,US,,,,,,
5978,C_5978,SAV,A,USD,false,1,2017-01-01T00:00:00Z,4754-11-29T00:00:00Z,16647.27,3,bank,,,,,,US,,,,,,
